customer_id,credit_card_default
CST_144066,0.0030467325080227835
CST_138099,0.004702710820988355
CST_114073,0.0031884765059263863
CST_110800,0.003143968268646282
CST_161505,0.9962638120881279
CST_121097,0.9970153743508334
CST_150977,0.002970043822697481
CST_119713,0.0030519210222278875
CST_114086,0.00645749702094495
CST_102874,0.0030864285961422406
CST_117302,0.003128799593653629
CST_127851,0.28737378078640313
CST_153483,0.005051304214476713
CST_157996,0.0030194485456095503
CST_112473,0.0057606683385961
CST_156216,0.003008949764263296
CST_160050,0.0030173473161052965
CST_134164,0.006023608326408168
CST_156135,0.0030606844653549656
CST_117551,0.0030183104016393886
CST_133477,0.0031481140609233792
CST_151695,0.0058764853749498245
CST_148436,0.006149195405459465
CST_113299,0.005900585620811384
CST_120958,0.002981700241361961
CST_109425,0.0030447141209786707
CST_133387,0.0059586776559715626
CST_150366,0.003011139116890703
CST_135567,0.003221471294223843
CST_105887,0.0056254624427840225
CST_127002,0.0030216060552214954
CST_122863,0.0029814258248487446
CST_126798,0.002996121900432241
CST_161884,0.005400207940897167
CST_124159,0.003057101098891528
CST_110043,0.003055323611852337
CST_161984,0.007817426420293901
CST_132935,0.0030634362367139437
CST_149669,0.002987854572022534
CST_109698,0.002946866898153396
CST_119367,0.003176057696648094
CST_117795,0.005719758413056419
CST_162059,0.003007429658709411
CST_140187,0.007276614685520159
CST_145467,0.00792270507195186
CST_112563,0.0031708873632023417
CST_149564,0.0029441052182434977
CST_113920,0.0634325762749085
CST_108367,0.0030368638655921846
CST_123665,0.00305535259631168
CST_162088,0.002968147189426404
CST_138691,0.99701410145148
CST_111102,0.005426858377749554
CST_111375,0.002968333298888415
CST_125314,0.99701410145148
CST_164661,0.0029788184887291334
CST_121576,0.003068595736149139
CST_137127,0.0030895948549827528
CST_101323,0.0036715513819435774
CST_151094,0.003046836518448202
CST_121806,0.0030015750830393625
CST_153921,0.002976973494826154
CST_119198,0.003132980785533441
CST_146372,0.003006742956718958
CST_140594,0.0031258455654617203
CST_137304,0.4922750728044956
CST_113766,0.9970096361317425
CST_117764,0.002969489192141554
CST_155071,0.9970136144928535
CST_115674,0.003009186709265483
CST_135605,0.003053335853911244
CST_105240,0.006661477744027369
CST_136954,0.004160088488978732
CST_112477,0.9861268767158048
CST_120915,0.003068445990473218
CST_159325,0.002968777762199408
CST_113488,0.002998656966395171
CST_125523,0.003961162194535125
CST_155727,0.9970171163592253
CST_118046,0.004842057431610774
CST_152655,0.7393523735467454
CST_104797,0.004330934376340594
CST_150498,0.005762399027967824
CST_155505,0.0029509327167818525
CST_125837,0.0029615624764473686
CST_126381,0.00297536471200671
CST_158155,0.0032729467673495716
CST_150873,0.003050720538842466
CST_113417,0.005042615040098846
CST_110035,0.003009249481392242
CST_100131,0.004831506622211869
CST_147062,0.0030977415613531417
CST_126940,0.003210744904438732
CST_110575,0.003096466086849247
CST_160702,0.006342025124759281
CST_147511,0.0031177094737624422
CST_111405,0.0031943985717869062
CST_102491,0.997012330488027
CST_156053,0.9966872308822913
CST_140473,0.48175308366699904
CST_139541,0.0029890027255354925
CST_164173,0.0031066697217440836
CST_125841,0.0030045712070114043
CST_123337,0.006538583263204368
CST_127103,0.003083758383919083
CST_140336,0.003084042593425331
CST_115776,0.0055873634288444995
CST_134297,0.005160286702922161
CST_161506,0.9970193349606631
CST_164478,0.0032079393073257364
CST_161516,0.004280416818097013
CST_147911,0.005384114840641238
CST_141993,0.9969833640937852
CST_165525,0.003112328058586944
CST_124834,0.003047470244799563
CST_125262,0.99701410145148
CST_148371,0.006789166903991429
CST_112252,0.003023330860659676
CST_133749,0.0029598494833950823
CST_137382,0.00580246507233897
CST_146481,0.9970205362609235
CST_150632,0.003100726430554526
CST_138840,0.003088810607594828
CST_152424,0.2545877743821466
CST_147663,0.002954003738431801
CST_103402,0.005436662374110945
CST_112764,0.003331103799061947
CST_115364,0.0046954744355326514
CST_165309,0.004458059445574603
CST_131099,0.00309155742510872
CST_132167,0.0031127306890729872
CST_125389,0.0031861751349697392
CST_129541,0.0060778926419734446
CST_138541,0.005375038917671288
CST_111009,0.0031720674712908048
CST_162062,0.005085456690743185
CST_122228,0.0029936094101449986
CST_145417,0.0031853527793440158
CST_117420,0.008324684402482116
CST_152894,0.0031438692472915523
CST_101740,0.003934957969377492
CST_106136,0.0030683410203337144
CST_100956,0.003067655999907165
CST_161487,0.006497177314965058
CST_111631,0.003013108224852125
CST_150526,0.28277905884624605
CST_106826,0.003270038812901299
CST_102934,0.006682617046194064
CST_137908,0.003058658943244335
CST_111562,0.007611217018709619
CST_127958,0.0030872915293011947
CST_147311,0.006168263440254413
CST_122602,0.003012380764891134
CST_101884,0.002978638436650665
CST_135239,0.0030310338343638816
CST_100202,0.0030290159584650507
CST_162190,0.0030041850427655714
CST_129791,0.004500033060641287
CST_153219,0.0031439000594451695
CST_159349,0.003278736873086822
CST_118775,0.006138635323940625
CST_120548,0.0029615624764473686
CST_147272,0.0030822994035909945
CST_122657,0.006019341635110724
CST_131830,0.003041986741813131
CST_145625,0.003130907348134022
CST_155977,0.003011304057266595
CST_100811,0.008778353696809366
CST_159434,0.0030948050619940175
CST_161894,0.007071229580640531
CST_159572,0.0052946227728954106
CST_125236,0.0030047051680936517
CST_155888,0.0033205072966301066
CST_164068,0.005674036236135671
CST_120638,0.003065691789920675
CST_159979,0.004713511329004874
CST_139373,0.5729269071913535
CST_163704,0.4076620738657052
CST_120334,0.002970202267712619
CST_136577,0.008878799654029983
CST_110361,0.009370063394779837
CST_163936,0.14897937137210363
CST_160258,0.0031276056736769496
CST_161249,0.0031482947764723368
CST_124365,0.006300169224027195
CST_137528,0.006414304552089256
CST_148452,0.0030437557163677407
CST_104733,0.0030224774093859335
CST_141435,0.0032243937198639565
CST_123338,0.0032089687700564353
CST_150993,0.002954515301684303
CST_141375,0.00461370685840227
CST_127819,0.003111672131250491
CST_155935,0.20524358120444083
CST_162174,0.003084641928261195
CST_164554,0.0030878928693866877
CST_145022,0.0029767125928098458
CST_100441,0.003077613771569126
CST_153820,0.003177197546151792
CST_162302,0.003139638426867943
CST_159723,0.0030429499763244524
CST_142773,0.004525422629010955
CST_153551,0.004709357054744737
CST_131054,0.003777466105145608
CST_164804,0.0038757325937155596
CST_155527,0.0030130363683471112
CST_151276,0.004238786718284191
CST_159427,0.0031659318092261673
CST_133142,0.6619864516054905
CST_103697,0.4837168945305555
CST_107139,0.003147664991470912
CST_130036,0.002970675537410573
CST_150804,0.0030834550086923647
CST_120163,0.003137665923635826
CST_112263,0.003002017685754302
CST_149576,0.003021460048249707
CST_124061,0.0030118986674047264
CST_102405,0.0032005957503815465
CST_144043,0.00307265741147556
CST_162778,0.003109884407825055
CST_119027,0.0031337794091804427
CST_134893,0.007125137720155042
CST_140741,0.0030913553725369727
CST_135641,0.003037066444892706
CST_121635,0.006294318740588599
CST_115203,0.006321295872422287
CST_159066,0.0030366826585175332
CST_119906,0.00559579741150733
CST_165528,0.010251657064521701
CST_162991,0.0029523193047493275
CST_148166,0.003072063752811482
CST_101688,0.008128247168919451
CST_128052,0.006553310427231052
CST_100056,0.002975892885085244
CST_123825,0.00668666529521686
CST_151803,0.0032440238705354826
CST_126323,0.0029622514607328797
CST_159924,0.004191405185671535
CST_144084,0.003045699004401871
CST_151815,0.25486281255592813
CST_132873,0.996979688879516
CST_133213,0.0030548213499239606
CST_157689,0.0030872097636386064
CST_150235,0.003954355804557948
CST_109838,0.004672668911695197
CST_157922,0.0030874117296555213
CST_107005,0.005369945067212767
CST_105907,0.007985764474266677
CST_160248,0.7145673521501616
CST_135162,0.005267915687578361
CST_122480,0.002990150136551141
CST_157881,0.0045829353861255905
CST_116818,0.003033685428109353
CST_131669,0.0030304084835122
CST_115419,0.004073089827984159
CST_110806,0.0030229761685753183
CST_150087,0.0049112538612384946
CST_160922,0.0029523073393402195
CST_125391,0.005574930728187605
CST_155574,0.003113971546133333
CST_108032,0.004905575141206237
CST_161451,0.0029856014739730453
CST_100654,0.004715847712075784
CST_154705,0.003056008301732866
CST_158070,0.4665581023823231
CST_118682,0.11681704092370822
CST_147886,0.003005254326461582
CST_127862,0.0059569237687909634
CST_147692,0.99701410145148
CST_118602,0.00316992556059345
CST_124769,0.0030918030536026477
CST_165258,0.0030966634037680714
CST_114338,0.0029844213950129803
CST_127043,0.003050692925404728
CST_139795,0.005064314067490479
CST_131870,0.99701410145148
CST_123464,0.003160105439702459
CST_107509,0.003012807965802807
CST_131756,0.005102940753463727
CST_144620,0.0029567972162228505
CST_153367,0.006275561802810945
CST_133830,0.0030329887445807017
CST_120815,0.0030851874135457767
CST_112608,0.003238060176957885
CST_152766,0.0031118003716688776
CST_116512,0.003026034057495801
CST_136436,0.0029989294051872895
CST_118686,0.0030427469657836694
CST_111568,0.0062106373466334856
CST_165773,0.006179325984815877
CST_152219,0.002975892885085244
CST_115421,0.9320251378018872
CST_145231,0.9970219499544106
CST_128552,0.004596034285467679
CST_117147,0.0030919659866124106
CST_105326,0.988426711918035
CST_131255,0.0029982391070415967
CST_131608,0.0030042076150054954
CST_139524,0.12582421709238717
CST_147470,0.003362886575143274
CST_154820,0.00573513856264026
CST_101236,0.003018794378686428
CST_133756,0.0033781927117412236
CST_105927,0.0030064553961105327
CST_143733,0.0031128251781841736
CST_154751,0.003070267490519597
CST_151998,0.003106667012035772
CST_111821,0.005848756007567592
CST_119264,0.9904191340373114
CST_132688,0.0031695979098753566
CST_131951,0.003071831944998863
CST_161604,0.003124902926362661
CST_107657,0.006316680197523554
CST_152780,0.00321842894603147
CST_111951,0.0032390703240570686
CST_153614,0.9970171163592253
CST_151430,0.003083595884654689
CST_139107,0.004125487156692467
CST_162536,0.0029777324250033115
CST_160062,0.00523143814118036
CST_111481,0.0031346952665675496
CST_136667,0.003034064338435828
CST_137072,0.005634301326579964
CST_161518,0.0030551142621903955
CST_151871,0.0030032102675972357
CST_105919,0.6122604807247316
CST_147097,0.0030680663681550754
CST_138225,0.005619917391547031
CST_117347,0.005599218412486047
CST_145820,0.0030869189716609033
CST_142662,0.0031286774846871947
CST_135378,0.0032475195194828915
CST_103320,0.002963922634762081
CST_157943,0.0030650447298610946
CST_130777,0.003221119471490033
CST_119680,0.005442077622573444
CST_136539,0.005612967215112323
CST_165330,0.003042546624832324
CST_132572,0.003042504220763892
CST_138378,0.005528603282679834
CST_127245,0.0030041578471426806
CST_100539,0.004623272094520383
CST_164802,0.003070234491287312
CST_120224,0.004397502002426952
CST_106632,0.0030283326133284556
CST_143698,0.0030666189975279605
CST_161265,0.004973954932710695
CST_161223,0.007695015753133254
CST_107090,0.0030453776248038655
CST_129339,0.009544707378510535
CST_159102,0.004265787526813364
CST_135339,0.0030374124960694643
CST_141983,0.003634197040330732
CST_157602,0.0031426482616528743
CST_161450,0.006763500567322193
CST_145465,0.005762592718241002
CST_102186,0.003054447549621775
CST_156092,0.0031284983005322483
CST_116838,0.003067732368417321
CST_159726,0.005176729938104031
CST_155435,0.005086546435794851
CST_153686,0.009789512848054774
CST_113256,0.0031648814480657534
CST_115811,0.005427612486132936
CST_121205,0.0030214181834967413
CST_100120,0.0055456180700440005
CST_163512,0.005999653324452706
CST_155280,0.003218334472327354
CST_136687,0.0029675472895042687
CST_133174,0.003062437363131191
CST_119637,0.0030363840356106273
CST_135416,0.9967479592625578
CST_102438,0.0066706141835866295
CST_119048,0.0029968784797756325
CST_158648,0.003074718468211272
CST_139176,0.007156567338347703
CST_147677,0.003092123899844772
CST_150970,0.005475942190508587
CST_121531,0.0030128929699239993
CST_162955,0.003079871904135327
CST_116593,0.4990142456734872
CST_106576,0.007591744025694902
CST_101829,0.003065740869122444
CST_155656,0.0032217039758080913
CST_136530,0.003015301009539693
CST_161099,0.005638102138734321
CST_101273,0.004408831484456875
CST_112056,0.003211566797837302
CST_106252,0.005666958055413331
CST_147314,0.0030780406153222526
CST_132966,0.0031515822050775908
CST_126706,0.007430848551849899
CST_163260,0.0030602892543557863
CST_116013,0.005075579890245269
CST_104133,0.004898645702393266
CST_152228,0.0044216521959345645
CST_143157,0.004681419170224346
CST_110415,0.6433251058776841
CST_144638,0.007320978417891528
CST_139761,0.0063910735099170154
CST_147479,0.007809766353842067
CST_159976,0.005910012331112558
CST_120908,0.0030819910147741473
CST_125765,0.0030373100317373095
CST_103724,0.00780840784899163
CST_122196,0.0032671326156210483
CST_141859,0.003035119797044882
CST_132111,0.002954515301684303
CST_100342,0.010315422715291116
CST_151305,0.007054376246863717
CST_109799,0.007219574054663954
CST_142658,0.003160258247767836
CST_146440,0.0030960146042302086
CST_142040,0.0035483445951577618
CST_111555,0.003046483049820275
CST_130720,0.0031899959737517283
CST_122876,0.003013204108815785
CST_121558,0.003134656020025869
CST_150066,0.009141190566158643
CST_127014,0.9970171163592253
CST_163650,0.0030211246265375307
CST_146518,0.003190372936868915
CST_112118,0.0029928820552832464
CST_130075,0.0031379178812252265
CST_121231,0.6324481016025114
CST_157110,0.003058079759786781
CST_136629,0.006672423011158304
CST_104787,0.0030641793543804904
CST_136937,0.99701410145148
CST_121823,0.0030005416967512567
CST_123137,0.008318407505523467
CST_115384,0.0030343656171571117
CST_100353,0.0031697928217948573
CST_113809,0.0031192673998308817
CST_132173,0.0030136299498419684
CST_108217,0.005880150518434143
CST_128301,0.0030105624833175505
CST_145296,0.0030838089141629332
CST_109239,0.006519752123871862
CST_134046,0.9970149481144441
CST_101486,0.0049738194836073625
CST_114455,0.30213270411648274
CST_137123,0.0029424298031486564
CST_165050,0.003001301234086062
CST_102446,0.003908958028709297
CST_128814,0.9970202243781122
CST_120175,0.006101124780502421
CST_114444,0.29167018280817475
CST_140304,0.004070337295793505
CST_134774,0.003108173377098924
CST_128854,0.0030757811457588864
CST_147796,0.003081112903171401
CST_155835,0.0032112121839721164
CST_118939,0.0029869917166935067
CST_164596,0.002938810401158892
CST_102502,0.003020670937163509
CST_117683,0.0062437395312157275
CST_140275,0.0030533780530124064
CST_161120,0.7306396892426573
CST_107310,0.003057865971103092
CST_145903,0.005479165488526419
CST_114516,0.9970171163592253
CST_160621,0.0030903259422950637
CST_139401,0.99701410145148
CST_121727,0.003165208388102566
CST_117381,0.0030416787528212497
CST_115327,0.005030906600323029
CST_111881,0.006035971499680601
CST_104469,0.002962749874144002
CST_122423,0.0073849027081836485
CST_162744,0.0030475462217914857
CST_134174,0.9970171163592253
CST_153278,0.003048402596970609
CST_125062,0.005195325716208136
CST_156587,0.0043273118953756
CST_150864,0.003077059313915768
CST_115399,0.00513632164481926
CST_159220,0.006287614215185233
CST_114921,0.20668615946871807
CST_152670,0.006459326909729791
CST_159982,0.002948683398382468
CST_126469,0.10617042244277465
CST_117566,0.004404359183778733
CST_120847,0.0031895828739327147
CST_152072,0.003062723088555048
CST_109573,0.0030144912751123186
CST_136162,0.527847047104348
CST_161996,0.003077020915749389
CST_120846,0.00514720854022228
CST_153696,0.0049268593420660044
CST_106905,0.003104679551970834
CST_129307,0.00297270443286971
CST_101813,0.003065596795460577
CST_122315,0.0046591903910564985
CST_149511,0.0029965356326192806
CST_129335,0.003003204666440685
CST_142696,0.002978781033131215
CST_148438,0.0031821244316300266
CST_116606,0.003119646469236518
CST_152211,0.002994400943545274
CST_130271,0.002955523458056322
CST_132850,0.004493055176468754
CST_137634,0.002972206388214416
CST_130874,0.0029610507756721075
CST_145469,0.0037785391990180495
CST_138537,0.005270699096351184
CST_126946,0.0029883715029792425
CST_118381,0.003174980610456118
CST_156310,0.003302827094997519
CST_160386,0.0029708800524717873
CST_162939,0.9970124136154692
CST_147681,0.004713720218369496
CST_135207,0.005514617574760192
CST_112914,0.0030910447504601908
CST_150675,0.0030184883936546195
CST_107413,0.0034643759240848312
CST_121660,0.6562225092419991
CST_153116,0.005900189105461221
CST_140016,0.0031495139196235935
CST_127345,0.003047247300291963
CST_148768,0.004824447767518658
CST_123880,0.0030914534019286077
CST_131636,0.004836762688237267
CST_155268,0.004254110646048181
CST_138093,0.003049210865907581
CST_139927,0.002982287786298525
CST_141484,0.003006625893778145
CST_155915,0.003049389881170813
CST_129267,0.006746703524148036
CST_148688,0.002946866898153396
CST_136820,0.0031509744097148683
CST_165042,0.0030007040019230835
CST_157071,0.0031322476711450635
CST_131766,0.006690638334800254
CST_128373,0.003019184693397729
CST_160522,0.003069422218940305
CST_103103,0.003125933307448236
CST_138854,0.004207364617630392
CST_132476,0.0029441052182434977
CST_123063,0.0044329679069554555
CST_119437,0.9970135424322258
CST_146840,0.0038193313751529994
CST_152077,0.3621760997644976
CST_149233,0.9970136144928535
CST_156183,0.007807897521102692
CST_114986,0.0032440686148358187
CST_107002,0.0030494612131573007
CST_145823,0.0030501794643784897
CST_134390,0.003000663871574341
CST_102430,0.003127112193660195
CST_145464,0.0030104801416947365
CST_164929,0.0029615624764473686
CST_107886,0.0030360439518033722
CST_135870,0.0032130923568886274
CST_132695,0.0029783015678648034
CST_161727,0.005586923743564274
CST_115487,0.006637233070348412
CST_153860,0.003065575073352545
CST_152276,0.9970160583173598
CST_112740,0.0030129238987091104
CST_112219,0.99701410145148
CST_163312,0.25170742940226487
CST_117085,0.006057301377552723
CST_160158,0.003124069596780983
CST_115093,0.006732263502884204
CST_158650,0.007845048973602007
CST_114416,0.003147114917337812
CST_151306,0.005210908881721206
CST_136897,0.0030429501320744837
CST_102447,0.0031038591652249228
CST_112637,0.0030736896592821706
CST_155955,0.004645247083838717
CST_141624,0.0049360906056964545
CST_157767,0.0030241685111152294
CST_147011,0.006607984924957109
CST_163103,0.0030451830673423126
CST_135750,0.3895325226408129
CST_106077,0.006636149867815028
CST_152746,0.00297424646244748
CST_113575,0.005216006052959116
CST_142474,0.9970194627951473
CST_134170,0.003167171016513134
CST_151868,0.005446407363520491
CST_101597,0.002975892885085244
CST_106220,0.004332130598544792
CST_152317,0.00500521339079364
CST_165191,0.0030199665732273525
CST_147391,0.0030559530464799754
CST_150210,0.003174965452046627
CST_145113,0.006958229598691187
CST_112320,0.005422882302257073
CST_115641,0.005384129008487557
CST_135329,0.006054192688243933
CST_161208,0.0031051422471353365
CST_141096,0.004398011456543495
CST_145132,0.6873190588356967
CST_126634,0.9970160995269061
CST_130081,0.006250553531536535
CST_121284,0.0031466858476182622
CST_104448,0.003018579512431756
CST_118482,0.0030368638655921846
CST_115498,0.0029828442049645867
CST_106137,0.0030453438003815725
CST_156079,0.007812631294194046
CST_157626,0.003173117973604359
CST_140189,0.9970118873342085
CST_134939,0.0029441052182434977
CST_143219,0.0031451089331543604
CST_104253,0.0030385957617886403
CST_161012,0.005143437014446922
CST_134320,0.0060672502050827986
CST_147288,0.0033466601558032687
CST_148759,0.0030180521157005804
CST_144693,0.0038449628263051497
CST_135744,0.006295083257036247
CST_138051,0.0030594977799783796
CST_137402,0.0029773727672252727
CST_113470,0.8430655797505012
CST_116362,0.003001614546007252
CST_158802,0.005823096954126717
CST_114313,0.0030034495482591183
CST_132239,0.9970152903439127
CST_162904,0.004465691258501127
CST_165358,0.006700521599133265
CST_144633,0.9970118650007875
CST_129379,0.003972900267108369
CST_106118,0.0031091981266563244
CST_129724,0.003062272143564003
CST_131329,0.0031293700549534964
CST_110308,0.0029834970021857454
CST_147978,0.007596240055546631
CST_109779,0.005508173083343671
CST_103801,0.0029716686941614868
CST_117865,0.0029858592141815453
CST_123560,0.0030114997450167457
CST_155351,0.0030531474008672834
CST_161780,0.008032856628144533
CST_145348,0.00304939876549787
CST_149375,0.0030664288713209984
CST_124919,0.0029807674906201917
CST_110032,0.0029583267241949773
CST_141805,0.0042371390999607
CST_131425,0.007015870381239236
CST_101717,0.00310351056495644
CST_118519,0.006466910121796922
CST_105330,0.0030118245560184953
CST_138032,0.003025487843911649
CST_165612,0.005531386757999735
CST_101482,0.008525326382007103
CST_122980,0.003226272566751372
CST_119497,0.00304957508127376
CST_148966,0.003000029986356748
CST_138528,0.0030141355997499943
CST_145220,0.003189780904401678
CST_139629,0.0030926087290233228
CST_102227,0.003053833596880799
CST_114238,0.002977350638870931
CST_121657,0.003076903366782229
CST_143285,0.004433822569602888
CST_154875,0.0031259244432555165
CST_163095,0.0031511911444724624
CST_137191,0.0031045388766716554
CST_128502,0.0030382020463945673
CST_116364,0.003045927906800277
CST_111863,0.002968147189426404
CST_152737,0.003080318553236745
CST_141710,0.005059532453677575
CST_148084,0.005424716771365233
CST_119131,0.00658776133406791
CST_123745,0.0030402526911783878
CST_156867,0.004487811013074318
CST_155690,0.0030378412805573862
CST_138224,0.005281986704404366
CST_141224,0.003160873885999494
CST_114311,0.0052538042697048305
CST_161152,0.003070495359527158
CST_124879,0.0063020134703651925
CST_102037,0.0038002819327682337
CST_101871,0.9970153743508334
CST_107841,0.00327945172740565
CST_144146,0.004390148481822597
CST_134371,0.005393631412352677
CST_156196,0.0031257509445550918
CST_160404,0.0032126701602426893
CST_102010,0.007046323888365923
CST_165278,0.0030192630140277107
CST_110100,0.008333386991994117
CST_102939,0.008430228454626298
CST_139784,0.6592621041239431
CST_137081,0.00445605648172311
CST_123676,0.0030819071544899742
CST_163154,0.004999091515882322
CST_111281,0.0030052744991053313
CST_157161,0.9969635061777158
CST_152848,0.0030468442265773896
CST_150305,0.004521577080904131
CST_118996,0.00438635920609915
CST_139077,0.0031190160708233225
CST_135934,0.0037740334547702353
CST_159722,0.003049884597648548
CST_108002,0.003074994003774252
CST_154923,0.004684570010075505
CST_154941,0.009984206394909007
CST_121515,0.003092216016183165
CST_110757,0.0029637260102144407
CST_114518,0.002990864104578742
CST_111608,0.005790343417836859
CST_139099,0.003125731243990342
CST_146352,0.0040509857202995735
CST_137756,0.0030755867942209724
CST_163693,0.003158655531337852
CST_145924,0.003076712691540522
CST_132031,0.002975205276910223
CST_128344,0.006860265283802677
CST_165819,0.006065558889559091
CST_122037,0.0030731084908195436
CST_159004,0.002970856207006449
CST_150723,0.005230247164840794
CST_162562,0.004146905516077586
CST_113776,0.003034716262560454
CST_127743,0.005045872532298238
CST_129615,0.0040953517924780984
CST_118676,0.0029698369004581707
CST_136797,0.0030966533132286604
CST_152235,0.002951817043829612
CST_129400,0.006009482749397603
CST_146274,0.003018594805895729
CST_128089,0.0030159594865212832
CST_134810,0.007927301324085125
CST_102717,0.006307760816937097
CST_114792,0.0031658377693798367
CST_129901,0.003100557763706415
CST_149610,0.002986732250930835
CST_113427,0.003530020120215015
CST_101849,0.0031672663324647504
CST_139057,0.00423187881709665
CST_163978,0.005061792315316048
CST_106637,0.006896089287434979
CST_102059,0.003047243352173326
CST_117543,0.23561922673615446
CST_133523,0.003074703429862245
CST_110400,0.003889210619940449
CST_162618,0.0063155563959135215
CST_143742,0.0031136936593459032
CST_145420,0.0029917356576688067
CST_127532,0.0029706467216120557
CST_159887,0.9970219572816832
CST_116846,0.0030019801323725634
CST_108872,0.003113418665629423
CST_156874,0.003120761918234452
CST_126660,0.003055191545764039
CST_148615,0.5124456544375199
CST_138398,0.0030581961639978075
CST_106359,0.0029742699210192373
CST_165541,0.00303750874665193
CST_164774,0.003113154442228618
CST_142645,0.002968147189426404
CST_124783,0.0030308851902246603
CST_131541,0.0031656884243738623
CST_130987,0.0030368094221626153
CST_151140,0.0029788108920165094
CST_118016,0.003064521126223067
CST_165389,0.005218059985022274
CST_141413,0.005494330457758815
CST_142032,0.003025904247146423
CST_137576,0.003007973795314974
CST_123718,0.0068451288942389475
CST_133950,0.0067185262815859055
CST_121396,0.003770443508677228
CST_117389,0.006055042613185302
CST_161047,0.00734872949672155
CST_116523,0.0029763826073505627
CST_124011,0.003047696720451967
CST_146992,0.004344073203519327
CST_115353,0.002974254413848569
CST_101584,0.003016263626128424
CST_139623,0.002980448921359905
CST_119092,0.002984843355168748
CST_141754,0.004975571859747143
CST_149799,0.0030878674508958014
CST_157286,0.0029557695227073154
CST_104842,0.006574004577262204
CST_155271,0.005991220354687083
CST_117032,0.005720050351306768
CST_139305,0.004147274509236663
CST_119814,0.004306017930886504
CST_141445,0.0029882205163438446
CST_131487,0.0030116920488620705
CST_126693,0.007828994406320235
CST_108035,0.007660552018180358
CST_129270,0.003022685935119958
CST_133343,0.0031581583781787174
CST_142226,0.00749453894330452
CST_110452,0.003162686906477343
CST_142452,0.39340789233458634
CST_111792,0.002990881501413183
CST_132362,0.0031522489932131062
CST_161226,0.003115749438547961
CST_105499,0.005048882305891489
CST_120800,0.005448726110358366
CST_150714,0.002987878985037797
CST_125451,0.0052514190895303235
CST_138629,0.003842942400988133
CST_142877,0.0033947877568192976
CST_144737,0.4633185647882007
CST_163367,0.005128753046448236
CST_153787,0.003106124235398127
CST_136056,0.405487487048942
CST_127553,0.0030957156742853773
CST_111036,0.003060179633781087
CST_101988,0.9878744195725147
CST_149539,0.0030779358561640476
CST_130663,0.7716880257987608
CST_122884,0.0029581744945235966
CST_113626,0.27289259295380053
CST_112315,0.9970202556369485
CST_104581,0.007057321620017292
CST_102110,0.0030287973412010606
CST_113254,0.00706170409604272
CST_115625,0.005481896336869535
CST_146258,0.003016809469248674
CST_148308,0.9970062822947106
