Net Revenue,LEAD_STATUS,RGN_NAME,MKT_UNIT,LOC_NAME,DIV_NAME,NUM_UNITS,BU_NAME,RATING,FF_YRS_IN_BUS_CD,PRE_OPEN,CHAIN,CITY_CE,COUNTY_CE,STATE_CE,ZIP_CE,LATITUDE,LONGITUDE,FOUNTAIN_FLAG,Prestige account,Prestige Account Name,CITY,COUNTY,STATE,ZIP
453.0,0,7865.829603,8194.856165000001,6167.710439,8429.882068,4,6556.890311,0,6102.208892000001,0,1,6535.216791,6535.216791,7043.0101859999995,6535.216791,30.57962418,-98.27495575,1,0,,MARBLE FALLS,Burnet,TX,78654
3080.4,0,5409.862755,5350.809466,5935.929553,5998.469353,1,6556.890311,2.5,6102.208892000001,0,0,6513.508579,6064.8984390000005,5174.348076,6428.369215,34.427239,-117.34606,1,0,,HESPERIA,San bernardino,CA,92345
8871.66,0,4245.9674270000005,4777.168942,6322.015338,6249.421725,1,6556.890311,0,7228.420638,0,0,6569.708806000001,6569.708806000001,6210.049811999999,6569.708806000001,44.4182891,-72.0296845,1,0,,St Johnsbury,Caledonia,VT,5819
3058.25,0,4245.9674270000005,4777.168942,5843.769021,6249.421725,1,6556.890311,5,6102.208892000001,0,0,6495.523029999999,6702.489042,5394.8608509999995,6495.523029999999,34.87554932,-84.3068924,1,0,,BLUE RIDGE,Fannin,GA,30513
6314.38,0,5544.12736,6041.264681000001,6166.36705,5214.338214,5,6556.890311,3,6102.208892000001,0,1,6523.658146,6448.071057,5980.856511999999,6523.658146,39.47031403,-76.82996368,1,0,,REISTERSTOWN,Baltimore,MD,21136
4289.77,0,7461.945589,6914.717079000001,7403.372799,8429.882068,4,6556.890311,3,6102.208892000001,0,1,6456.91519,6420.568434000001,7642.706942,6512.310456,41.1404569,-95.9673348,1,0,,BELLEVUE,Sarpy,NE,68123
320.5,0,5423.024702000001,5070.127909000001,6383.822263,5214.338214,1,6556.890311,0,7228.420638,0,0,6444.35519,6442.7297,5394.8608509999995,6489.661512,32.6759467,-83.7054041,1,0,,BYRON,Peach,GA,31008
9244.42,0,4245.9674270000005,5246.877089,6096.417453,6249.421725,1,6556.890311,0,6102.208892000001,0,0,6542.218575,6421.486447,5019.174027,6542.218575,40.1309888,-76.7946459,1,1,Hershey Park,ETTERS,York,PA,17319
466.02,0,7461.945589,4856.990025,5203.036825,8429.882068,6,6556.890311,0,7228.420638,0,1,5629.036884,5116.171098,6769.636231,6424.389308,41.7630377,-87.6008763,1,1,Chicago Theater,CHICAGO,Cook,IL,60619
12530.5,0,7461.945589,6136.680429999999,6648.993659000001,5998.469353,1,6556.890311,2.5,6102.208892000001,0,0,6561.087354,5954.175094,5174.348076,6561.087354,38.2066055,-121.264473,1,0,,ACAMPO,San joaquin,CA,95220
2660.72,0,4245.9674270000005,4712.520096,5623.226167,6249.421725,5,6556.890311,5,7228.420638,0,1,6807.346377,6417.986422999999,4700.738749,6493.906991,43.2177024,-76.2842225,1,0,,PHOENIX,Oswego,NY,13135
-120.85,0,8272.590035,5910.694188,6045.664853,6249.421725,1,6556.890311,0,7228.420638,0,0,6823.153795,6414.771914,6847.4155040000005,6494.046867,42.8000862,-83.7046941,1,1,Shenandoah Country Club,FENTON,Genesee,MI,48430
8134.44,0,6798.068420999999,6136.680429999999,6278.786049,5998.469353,1,6344.897185,0,6102.208892000001,0,0,7319.32461,6739.974063,7102.811853,6547.5994,36.73559,-108.082316,0,0,,FARMINGTON,San juan,NM,87401
8058.6,0,6798.068420999999,7302.851048,7973.949970999999,5998.469353,1,6518.161306,4.5,7228.420638,0,0,6519.535274,7147.637740000001,9159.69895,7051.426726000001,40.86629486,-111.8785172,0,1,Park City,BOUNTIFUL,Davis,UT,84010
6631.34,0,7461.945589,6914.717079000001,6305.728415,8429.882068,1,6556.890311,0,6102.208892000001,0,0,6542.0645810000005,6542.0645810000005,5794.596606,6542.0645810000005,42.6758315,-95.3037902,1,0,,ALTA,BUENA VISTA,IA,51002
945.55,0,7461.945589,10297.04826,6570.875077000001,8429.882068,5,6556.890311,0,6102.208892000001,0,1,6342.679995,7375.118602,10683.58233,6426.442674,38.967449,-94.512956,1,0,,KANSAS CITY,Jackson,MO,64138
7826.84,0,8272.590035,6176.347464,6384.787803,6249.421725,1,6556.890311,0,6978.113877,0,0,6533.609664,6408.981413,5019.174027,6512.446474,39.94104,-79.731613,1,0,,UNIONTOWN,Fayette,PA,15401
941.44,0,5409.862755,4699.610421,5785.2911,5998.469353,6,6556.890311,0,6102.208892000001,0,1,6474.1027,5091.283707,5174.348076,6434.161863,34.0703112,-117.9073505,1,1,Honda Center,WEST COVINA,Los angeles,CA,91791
3199.35,0,7865.829603,6002.782389,5812.210843,5214.338214,1,6556.890311,0,7228.420638,0,0,6295.4945880000005,6477.379797,5560.1332219999995,6495.026595,34.777443,-92.5553564,1,0,,LITTLE ROCK,PULASKI,AR,72223
26042.1,0,7461.945589,6914.717079000001,7403.372799,8429.882068,5,6556.890311,0,7228.420638,0,1,7507.375709,6667.250417,7642.706942,6666.431757,41.23540878,-96.12011719,1,0,,OMAHA,Douglas,NE,68144
803.3,0,5544.12736,4740.666806,6140.085204,5214.338214,1,6556.890311,0,7228.420638,0,0,6454.485909,6470.924185,4783.746193,6454.485909,36.6845386,-78.204507,1,0,,SOUTH HILL,MECKLENBURG,VA,23970
7428.22,0,5409.862755,7459.802928,7347.41493,5998.469353,5,6556.890311,0,7228.420638,0,1,7696.776417,6586.4605710000005,5174.348076,6614.646847999999,35.2962689,-119.021786,1,0,,BAKERSFIELD,KERN,CA,93304
3777.57,0,8272.590035,6176.347464,6360.015471,6249.421725,6,6556.890311,0,6102.208892000001,0,1,6486.589207,6943.423712000001,5019.174027,6505.611776,41.16532,-79.09813785,1,0,,BROOKVILLE,Jefferson,PA,15825
6150.9,0,6798.068420999999,6430.99364,5708.920048,5998.469353,5,6556.890311,2,6102.208892000001,0,1,6488.119766,6393.6639829999995,7497.67897,6491.709994,45.39707565,-122.2695999,1,0,,SANDY,Clackamas,OR,97055
482.74,0,4245.9674270000005,4712.520096,6133.1742460000005,6249.421725,6,6556.890311,0,6102.208892000001,0,1,6471.808179,6569.393836,4700.738749,6471.808179,42.78541565,-78.74830627,1,0,,ORCHARD PARK,Erie,NY,14127
8106.03,0,7461.945589,6136.680429999999,6648.993659000001,5998.469353,6,6556.890311,0,6978.113877,0,1,6529.631248,6399.12273,7043.0101859999995,6529.631248,26.2928248,-98.0377212,1,0,,La Blanca,Hidalgo,TX,78558
213.8,0,8272.590035,12092.1813,8150.4330629999995,6249.421725,1,6556.890311,0,7228.420638,0,0,6881.287564,6894.338384000001,11741.65518,6472.213789,39.8184744,-86.1022874,1,0,,INDIANAPOLIS,MARION,IN,46218
1958.4,0,5423.024702000001,5545.824815999999,6301.776513000001,5214.338214,6,6556.890311,0,7228.420638,0,1,6441.460059,6497.417576,5201.887175,6441.460059,28.36561966,-82.6915741,1,0,,HUDSON,PASCO,FL,34667
1719.38,0,6798.068420999999,6430.99364,5923.061235,5998.469353,6,6556.890311,0,6102.208892000001,0,1,6464.212118,6237.446895,4962.037246,6438.701709,47.7868799,-117.354072,1,0,,MEAD,Spokane,WA,99021
450.82,0,5544.12736,4740.666806,6249.356619,5214.338214,1,6556.890311,0,6456.673755,0,0,6510.622751,6446.879771,4783.746193,6510.622751,36.7774412,-80.7103546,1,0,,HILLSVILLE,Carroll,VA,24343
331.7,0,7865.829603,8194.856165000001,6111.1384960000005,8429.882068,5,6556.890311,0,7228.420638,0,1,6452.529369,6348.092324,7043.0101859999995,6510.227004,31.48760986,-97.23840332,1,1,Baylor University,HEWITT,Mclennan,TX,76643
1267.0,0,6798.068420999999,5965.997375,5965.997375,5998.469353,6,6556.890311,0,6102.208892000001,0,1,6499.149299000001,6036.515297,4962.037246,6499.149299000001,47.505248,-122.632111,1,1,T-Mobile Park,Port Orchard,Kitsap,WA,98366
1086.3,0,5423.024702000001,5138.591952000001,6237.2559759999995,5214.338214,6,6556.890311,0,6978.113877,0,1,6476.153228,6323.516045,5201.887175,6476.153228,29.0246876,-80.9264333,1,0,,NEW SMYRNA,Volusia,FL,32168
29342.14,0,7865.829603,8194.856165000001,8062.046584000001,8429.882068,6,6556.890311,1,6978.113877,0,1,7959.375419,7704.879556,7043.0101859999995,7322.7999629999995,31.47364055,-100.4316057,1,0,,SAN ANGELO,Tom green,TX,76903
1109.1,0,5423.024702000001,5070.127909000001,5980.534199000001,5214.338214,4,6556.890311,0,7228.420638,0,1,6468.994829,9858.517393,5394.8608509999995,6468.994829,34.0148304,-83.2941135,1,0,,HULL,Madison,GA,30646
484.98,0,5409.862755,4699.610421,5792.493622999999,5998.469353,6,6556.890311,0,6102.208892000001,0,1,6416.558425,5091.283707,5174.348076,6473.159994,34.17197287,-118.4569867,1,0,,SHERMAN OAKS,Los angeles,CA,91411
600.0,0,6798.068420999999,6136.680429999999,5068.871261,5998.469353,1,6556.890311,0,6102.208892000001,0,0,5858.131518,6352.304727000001,5334.681265,6387.504363,39.8321964,-105.0055115,1,1,Pepsi Center,DENVER,Adams,CO,80221
7886.42,0,5544.12736,6280.191686,6448.265497,5214.338214,4,6556.890311,0,6102.208892000001,0,1,6535.533525,7226.526453,5678.593723,6535.533525,39.2780124,-81.6875055,1,0,,LITTLE HOCKNG,Washington,OH,45742
657.95,0,7865.829603,6281.747995000001,6430.594158,5214.338214,1,6556.890311,0,6456.673755,0,0,6437.96889,6470.469796,5973.956077000001,6470.469796,32.459493,-92.081507,1,0,,MONROE,Ouachita,LA,71202
18324.33,0,7461.945589,6914.717079000001,7414.497813,8429.882068,4,6556.890311,0,6102.208892000001,0,1,6914.510834999999,6832.684667,7642.706942,6673.305122,40.9174414,-98.3776113,1,0,,GRAND ISLAND,Hall,NE,68803
830.35,0,6798.068420999999,6430.99364,6021.229995000001,5998.469353,1,6556.890311,1,6102.208892000001,0,0,6473.628146,5803.017438,4962.037246,6473.628146,47.566879,-121.887659,1,1,T-Mobile Park,FALL CITY,King,WA,98024
410.13,0,7461.945589,4856.990025,5203.036825,8429.882068,1,6556.890311,2.5,6102.208892000001,0,0,6483.4831619999995,5116.171098,6769.636231,6483.4831619999995,41.83623505,-87.744133,1,1,Chicago Theater,CICERO,Cook,IL,60804
15519.75,0,6798.068420999999,7591.294137999999,7223.38242,5998.469353,1,6556.890311,4,7228.420638,0,0,7326.914161,7364.059025,7102.811853,6600.433554,32.2917563,-106.7874933,1,0,,LAS CRUCES,Dona ana,NM,88005
1718.12,0,5409.862755,4029.324651,4881.704635,5998.469353,6,6556.890311,2.5,6102.208892000001,0,1,6420.753522999999,6099.171371,5174.348076,6480.04775,38.810322,-121.2837059,1,0,,ROCKLIN,Placer,CA,95765
2228.85,0,7461.945589,5075.67538,6075.830024,8429.882068,1,6344.897185,3.5,6102.208892000001,0,0,6379.402534000001,6332.544044,5885.513887,6411.473968,47.8742562,-97.0445538,0,0,,GRAND FORKS,Grand forks,ND,58201
0.0,0,5423.024702000001,6125.236347999999,5784.281275,5214.338214,3,6556.890311,0,6456.673755,0,1,6423.97286,8291.052287999999,5201.887175,6509.125011,30.46914673,-83.40971375,1,0,,MADISON,MADISON,FL,32340
7399.47,0,7461.945589,6914.717079000001,7414.497813,8429.882068,1,6556.890311,0,6102.208892000001,0,0,6914.510834999999,6832.684667,7642.706942,6737.950186,40.9269132,-98.3502078,1,0,,GRAND ISLAND,Hall,NE,68801
3210.15,0,5544.12736,6280.191686,6441.245528,5214.338214,5,6556.890311,0,7228.420638,0,1,6495.253294,6495.253294,5738.320568,6495.253294,37.96816635,-80.7713623,1,0,,RAINELLE,Greenbrier,WV,25962
1823.89,0,7461.945589,4281.759279999999,5915.407902,8429.882068,6,6556.890311,0,6456.673755,0,1,6478.5797299999995,6478.5797299999995,4530.297843,6478.5797299999995,43.75640488,-88.47926331,1,0,,FOND DU LAC,Fond du Lac,WI,54937
5364.3,0,6798.068420999999,6093.386633,6509.401699,5998.469353,1,6518.161306,4,6978.113877,0,0,6529.217941,6509.401699,6093.386633,6529.217941,21.9039329,-159.4651862,0,0,,KOLOA,Kauai,HI,96756
8345.26,0,5409.862755,7302.851048,6454.455976,5998.469353,5,6556.890311,0,6102.208892000001,0,1,6421.547985,6519.215457,6058.118024,6546.099202,36.2326215,-115.242808,1,1,Caesar's Palace,LAS VEGAS,Clark,NV,89108
35463.45,0,8272.590035,12092.1813,10673.20224,6249.421725,6,6556.890311,0,6456.673755,0,1,7546.808523000001,8291.052287999999,11741.65518,6774.281054000001,40.14223685,-85.67690675,1,0,,ANDERSON,MADISON,IN,46012
3362.71,0,8272.590035,7269.206679999999,6487.907647,6249.421725,1,6556.890311,0,6102.208892000001,0,0,6464.891672,7200.882786,6847.4155040000005,6476.224862,42.7567856,-86.1163838,1,0,,HOLLAND,Ottawa,MI,49423
6884.31,0,6798.068420999999,6430.99364,6854.483123,5998.469353,1,6344.897185,5,6102.208892000001,0,0,6498.198408,6573.5217729999995,7497.67897,6567.310321,44.5690979,-123.3121314,0,1,Oregon State University,CORVALLIS,Benton,OR,97330
2654.15,0,5409.862755,7459.802928,6648.993659000001,5998.469353,1,6556.890311,0,6102.208892000001,0,0,6778.755428,7845.648509999999,5174.348076,6778.755428,36.5455036,-119.3954688,1,0,,DINUBA,Tulare,CA,93618
2119.5,0,5544.12736,6439.48451,7414.180754999999,5214.338214,4,6556.890311,0,7228.420638,0,1,7248.495909,7098.014278000001,5816.8127810000005,6602.324706,36.0113261,-83.9707254,1,0,,KNOXVILLE,Knox,TN,37912
8566.96,0,5409.862755,7459.802928,6648.993659000001,5998.469353,1,6556.890311,0,6102.208892000001,0,0,6819.208719,7845.648509999999,5174.348076,6814.276489,36.073284,-119.0184798,1,0,,PORTERVILLE,Tulare,CA,93257
9362.05,0,6798.068420999999,7591.294137999999,7037.7489780000005,5998.469353,1,6344.897185,4.5,6102.208892000001,0,0,6807.346377,7036.227183,7241.238731,6520.003033,33.63451767,-112.0715179,0,1,Chase Field,PHOENIX,Maricopa,AZ,85022
584.91,0,7461.945589,6136.680429999999,6648.993659000001,5998.469353,1,6291.667888,4.5,6978.113877,0,0,6511.068233,6511.068233,5874.187228,6511.068233,45.2368098,-68.6716314,0,0,,HOWLAND,PENOBSCOT,ME,4448
828.67,0,7461.945589,10297.04826,7099.370168,8429.882068,1,6556.890311,0,6102.208892000001,0,0,6473.128839,6236.665870000001,10683.58233,6473.128839,36.9596668,-93.7931184,1,0,,VERONA,Lawrence,MO,65769
0.0,0,5423.024702000001,5689.7535450000005,6297.127353,5214.338214,6,6556.890311,0,6102.208892000001,0,1,6462.4614409999995,6297.127353,5201.887175,6509.125011,26.460402,-80.093149,1,0,,DELRAY BEACH,Palm beach,FL,33444
15929.39,0,6798.068420999999,7591.294137999999,7223.38242,5998.469353,1,6556.890311,0,6102.208892000001,0,0,7326.914161,7364.059025,7102.811853,6765.136236,32.3089629,-106.7528033,1,0,,LAS CRUCES,Dona ana,NM,88001
643.25,0,5409.862755,4699.610421,5792.493622999999,5998.469353,6,6556.890311,0,6102.208892000001,0,1,6469.001248,5091.283707,5174.348076,6469.001248,34.256269,-118.299296,1,0,,TUJUNGA,Los angeles,CA,91042
395.91,0,7461.945589,4281.759279999999,5703.778215,8429.882068,1,6556.890311,0,7228.420638,0,0,6409.939308,6369.998371,4530.297843,6409.939308,43.1077027,-88.4874255,1,1,Potawatomi Casino,OCONOMOWOC,WAUKESHA,WI,53066
3682.77,0,5544.12736,6280.191686,6369.775592,5214.338214,4,6556.890311,0,6102.208892000001,0,1,7625.122153,6453.761857,5738.320568,6500.542337,38.4191432,-82.4175817,1,0,,HUNTINGTON,Cabell,WV,25703
353.5,0,7461.945589,6136.680429999999,6648.993659000001,5998.469353,1,6347.186007,0,6102.208892000001,0,0,6298.835518,6178.622227000001,6058.118024,6475.540951,39.9522628,-119.6023328,0,0,,RENO,Washoe,NV,89510
2622.3,0,7461.945589,6136.680429999999,6648.993659000001,5998.469353,5,6556.890311,0,6978.113877,0,1,6493.9047789999995,6302.127479,5151.664364,6493.9047789999995,46.5206764,-95.3712473,1,0,,NEW YORK MLS,Otter tail,MN,56567
4301.4,0,5409.862755,7459.802928,6648.993659000001,5998.469353,6,6556.890311,0,6102.208892000001,0,1,6503.852733,6977.851895999999,5174.348076,6503.852733,36.8574401,-120.455556,1,0,,FIREBAUGH,Fresno,CA,93622
15121.74,0,8272.590035,7269.206679999999,7900.694662999999,6249.421725,5,6556.890311,0,7228.420638,0,1,6724.319144,6634.485982,6847.4155040000005,6724.319144,43.9553299,-86.45113373,1,0,,LUDINGTON,Mason,MI,49431
16569.29,0,6798.068420999999,6136.680429999999,6622.246026,5998.469353,6,6556.890311,0,6978.113877,0,1,6591.9541850000005,6591.9541850000005,7102.811853,6622.3930009999995,33.4459191,-104.5235998,1,0,,Roswell,CHAVES,NM,88201
5130.72,0,6798.068420999999,6136.680429999999,5068.871261,5998.469353,1,6556.890311,0,6102.208892000001,0,0,6200.871115999999,6943.423712000001,5334.681265,6471.0560399999995,39.72433,-105.052758,1,1,Pepsi Center,LAKEWOOD,Jefferson,CO,80226
-109.8,0,7865.829603,5182.219895,5923.0696450000005,5214.338214,4,6556.890311,0,6102.208892000001,0,1,6329.702892,6016.876233,5816.8127810000005,6434.490551,35.04897,-89.838345,1,0,,MEMPHIS,Shelby,TN,38115
20348.85,0,7461.945589,12155.34183,10118.00789,8429.882068,1,6556.890311,0,6102.208892000001,0,0,6647.762931,9858.517393,6769.636231,6647.762931,38.73146287,-90.11007862,1,0,,GRANITE CITY,Madison,IL,62040
539.33,0,4245.9674270000005,5236.719136,6269.630592,6249.421725,6,6556.890311,0,7228.420638,0,1,6472.707651,6394.279573,5470.50026,6472.707651,41.1324099,-73.3678516,1,0,,WESTPORT,FAIRFIELD,CT,6880
15764.2,0,5423.024702000001,7432.699823000001,6534.468013000001,5214.338214,5,6556.890311,2,6102.208892000001,0,1,6601.236369,6547.798202,6764.412656999999,6609.806331000001,34.9500373,-81.9173951,1,0,,SPARTANBURG,Spartanburg,SC,29302
6859.73,0,7461.945589,6914.717079000001,6185.595365,8429.882068,2,6556.890311,4,7228.420638,0,1,6529.402502,6312.127805,5794.596606,6529.402502,41.7341827,-91.5763433,1,0,,NORTH LIBERTY,Johnson,IA,52317
2501.15,0,4245.9674270000005,5246.877089,6146.30177,6249.421725,5,6556.890311,0,6102.208892000001,0,1,6197.544114,5501.786169,6769.636231,6442.541955,41.75876999,-88.24393463,1,0,,AURORA,Dupage,IL,60502
9499.99,0,5544.12736,6439.48451,7414.180754999999,5214.338214,6,6556.890311,0,7228.420638,0,1,7248.495909,7098.014278000001,5816.8127810000005,6877.744654000001,35.93106842,-83.90229797,1,0,,KNOXVILLE,Knox,TN,37920
13650.35,0,7865.829603,12984.99724,7991.990648999999,8429.882068,1,6556.890311,0,7228.420638,0,0,6985.734978,6906.043145000001,13091.42764,6919.995462999999,36.1154769,-97.089988,1,1,Oklahoma State University,STILLWATER,PAYNE,OK,74074
85.65,0,5544.12736,6439.48451,7414.180754999999,5214.338214,3,6556.890311,0,6102.208892000001,0,1,7248.495909,7098.014278000001,5816.8127810000005,6504.376639,36.0337974,-83.8692403,1,0,,KNOXVILLE,Knox,TN,37924
13658.96,0,8272.590035,6176.347464,6384.787803,6249.421725,6,6556.890311,0,6456.673755,0,1,6545.6530299999995,6527.809273,5019.174027,6545.6530299999995,40.4452916,-79.759724,1,0,,MONROEVILLE,ALLEGHENY,PA,15146
4207.02,0,6798.068420999999,6430.99364,6021.229995000001,5998.469353,1,6518.161306,4,6102.208892000001,0,0,6504.11468,5803.017438,4962.037246,6463.88519,47.5465642,-122.3257895,0,1,T-Mobile Park,Seattle,King,WA,98108
3276.0,0,7461.945589,6136.680429999999,6648.993659000001,5998.469353,1,6556.890311,3.5,7228.420638,0,0,6448.53885,6495.609334000001,5334.681265,6495.609334000001,39.3775014,-105.7998219,1,0,,JEFFERSON,Park,CO,80456
3567.3,0,6798.068420999999,6430.99364,5708.920048,5998.469353,5,6556.890311,0,7228.420638,0,1,6356.899015999999,7226.526453,7497.67897,6433.02692,45.53065491,-122.8435974,1,0,,BEAVERTON,Washington,OR,97006
6527.55,0,6798.068420999999,7302.851048,6178.236245,5998.469353,1,6556.890311,3,7228.420638,0,0,6517.056165999999,6655.419088000001,5899.296011,6655.419088000001,43.8729464,-116.5004163,1,0,,Emmett,Gem,ID,83617
7842.58,0,7461.945589,12155.34183,10118.00789,8429.882068,1,6556.890311,0,7228.420638,0,0,6579.8936539999995,6631.366404,10683.58233,6520.250159,38.7445644,-90.6342309,1,0,,SAINT PETERS,SAINT CHARLES,MO,63304
7851.9,0,5544.12736,6280.191686,6762.7407,5214.338214,1,6556.890311,0,6102.208892000001,0,0,6386.498318,6548.286554,6344.70298,6468.082565,37.763041,-87.134794,1,0,,OWENSBORO,Daviess,KY,42301
3060.43,0,7461.945589,10297.04826,7099.370168,8429.882068,1,6556.890311,0,6102.208892000001,0,0,6486.819536,6464.746178,10683.58233,6486.819536,37.11372,-93.478761,1,0,,REPUBLIC,Greene,MO,65738
1978.65,0,7461.945589,6136.680429999999,6648.993659000001,5998.469353,1,6556.890311,0,7228.420638,0,0,6491.146628,6491.146628,5334.681265,6491.146628,37.023105,-107.419066,1,0,,Arboles,ARCHULETA,CO,81121
83756.14,0,7461.945589,12155.34183,10831.26582,8429.882068,1,6556.890311,0,7228.420638,0,0,7757.134738,6861.481698999999,10683.58233,7769.568504999999,38.1448762,-90.5518018,1,0,,DE SOTO,JEFFERSON,MO,63020
3640.07,0,8272.590035,5857.841652,6219.95098,6249.421725,6,6556.890311,0,6102.208892000001,0,1,6496.7013799999995,6715.199373,6344.70298,6496.7013799999995,38.7888936,-84.6072004,1,0,,CRITTENDEN,Grant,KY,41030
8490.6,0,6798.068420999999,6430.99364,9266.789664,5998.469353,1,6556.890311,0,6456.673755,0,0,7329.533289,6462.982338000001,7497.67897,7233.15808,42.2885458,-122.8339643,1,0,,MEDFORD,JACKSON,OR,97501
4981.32,0,8272.590035,5857.841652,6219.95098,6249.421725,6,6556.890311,0,6102.208892000001,0,1,6519.108872,6490.787923,6344.70298,6519.108872,39.04870981,-84.57644065,1,0,,CRESCENT SPGS,Kenton,KY,41017
1749.94,0,6798.068420999999,6430.99364,6143.436939,5998.469353,1,6556.890311,0,6456.673755,0,0,6390.363858,6143.436939,4962.037246,6481.245076,47.8342568,-122.1252104,1,1,T-Mobile Park,SNOHOMISH,Snohomish,WA,98296
13325.85,0,6798.068420999999,6430.99364,5923.061235,5998.469353,1,6556.890311,0,6102.208892000001,0,0,6513.230756,6237.446895,4962.037246,6528.9413859999995,47.67000317,-117.2398916,1,0,,SPOKANE VLY,Spokane,WA,99206
2472.5,0,5544.12736,6280.191686,6164.578785,5214.338214,4,6556.890311,0,6102.208892000001,0,1,6430.033988,5898.120679,5738.320568,6363.825981,39.445282,-80.1778062,1,0,,Fairmont,Marion,WV,26554
5986.45,0,5423.024702000001,6125.236347999999,6438.257055,5214.338214,1,6556.890311,0,6299.187222,0,0,6505.307123,6485.374204,5394.8608509999995,6505.307123,31.5765794,-81.3354184,1,0,,TOWNSEND,Mcintosh,GA,31331
3244.92,0,6798.068420999999,7591.294137999999,6834.973262,5998.469353,6,6556.890311,0,6102.208892000001,0,1,6888.384104000001,6888.384104000001,7241.238731,6536.357837,32.2506454,-110.9356763,1,0,,TUCSON,Pima,AZ,85719
9876.87,0,5423.024702000001,5689.7535450000005,6297.127353,5214.338214,6,6556.890311,0,6102.208892000001,0,1,6561.578872,6297.127353,5201.887175,6561.578872,26.80972083,-80.10658933,1,0,,PALM BCH GDNS,Palm beach,FL,33410
264.0,0,4245.9674270000005,5246.877089,6027.644185,6249.421725,1,6344.897185,0,7228.420638,0,0,6413.128933,6489.637842,5019.174027,6489.637842,40.9653996,-76.6198579,0,0,,DANVILLE,Montour,PA,17821
14281.09,0,4245.9674270000005,5246.877089,6096.417453,6249.421725,5,6556.890311,2,6102.208892000001,0,1,6550.088589,6421.486447,5019.174027,6589.398245,39.98323059,-76.82231903,1,1,Hershey Park,DOVER,York,PA,17315
8253.96,0,7865.829603,6250.66007,6742.663969,8429.882068,6,6556.890311,3.5,6102.208892000001,0,1,6543.034482,6373.893099,7043.0101859999995,6543.034482,33.81451797,-98.19296265,1,0,,HENRIETTA,Clay,TX,76365
7361.66,0,6798.068420999999,6430.99364,5923.061235,5998.469353,1,6556.890311,5,7228.420638,0,0,6506.176236,6456.7175990000005,4962.037246,6506.176236,48.627602,-118.1234716,1,0,,KETTLE FALLS,Stevens,WA,99141
6923.7,0,6798.068420999999,6430.99364,5708.920048,5998.469353,5,6556.890311,1,7228.420638,0,1,6477.998371,5936.714504,7497.67897,6477.998371,45.51871109,-122.4343109,1,0,,GRESHAM,Multnomah,OR,97030
2057.62,0,7461.945589,6136.680429999999,6648.993659000001,5998.469353,6,6556.890311,0,6102.208892000001,0,1,6493.985473,6493.985473,7043.0101859999995,6493.985473,30.30766005,-104.029114,1,0,,Marfa,Presidio,TX,79843
317.75,0,5423.024702000001,7432.699823000001,5811.969584,5214.338214,1,6556.890311,0,7228.420638,0,0,6272.3095299999995,6493.324431,6764.412656999999,6458.025568,33.978302,-81.1977005,1,0,,LEXINGTON,LEXINGTON,SC,29072
8115.5,0,6798.068420999999,7302.851048,7973.949970999999,5998.469353,1,6556.890311,1,7228.420638,0,0,7319.32461,7147.637740000001,9159.69895,6550.189796,40.9799073,-111.8854469,1,0,,FARMINGTON,Davis,UT,84025
14377.17,0,8272.590035,12092.1813,6958.057247,6249.421725,4,6556.890311,0,7228.420638,0,1,6591.9635579999995,6591.9635579999995,11741.65518,6591.9635579999995,41.3433234,-86.315126,1,0,,PLYMOUTH,MARSHALL,IN,46563
1393.32,0,8272.590035,6176.347464,6821.925408,6249.421725,6,6556.890311,5,6456.673755,0,1,6832.199095999999,6569.393836,5019.174027,6453.901390999999,42.07433319,-80.14307404,1,0,,ERIE,Erie,PA,16506
3058.35,0,7461.945589,4281.759279999999,5910.558625,8429.882068,1,6556.890311,0,7228.420638,0,0,6478.7567899999995,6517.845713000001,5151.664364,6494.642931,45.157373,-93.6654757,1,0,,HANOVER,Wright,MN,55341
2517.52,0,4245.9674270000005,4712.520096,5939.819766,6249.421725,5,6556.890311,4.5,6102.208892000001,0,1,6382.8081170000005,6400.696681,4700.738749,6451.805437,43.0927017,-77.7972784,1,0,,ROCHESTER,Monroe,NY,14624
17012.28,0,8272.590035,12092.1813,8150.4330629999995,6249.421725,6,6556.890311,0,6456.673755,0,1,6881.287564,6894.338384000001,11741.65518,6575.457378,39.9263992,-86.1104313,1,0,,INDIANAPOLIS,MARION,IN,46240
1534.48,0,4245.9674270000005,4777.168942,6100.522266,6249.421725,6,6556.890311,0,6102.208892000001,0,1,6483.138377,6403.020221,5256.178119,6483.138377,42.1377393,-71.1490839,1,1,Boston University,STOUGHTON,Norfolk,MA,2072
1094.2,0,8272.590035,5857.841652,6219.95098,6249.421725,1,6556.890311,0,6102.208892000001,0,0,6492.394665,6436.95449,6344.70298,6421.863915999999,39.0011521,-84.6237478,1,0,,Florence,Boone,KY,41042
6710.75,0,8272.590035,5939.386818,6537.210056,6249.421725,6,6556.890311,0,6102.208892000001,0,1,6530.695869,6202.545332,5678.593723,6530.695869,41.129846,-81.61455285,1,1,Progressive Field,FAIRLAWN,Summit,OH,44333
33101.21,0,8272.590035,12092.1813,8150.4330629999995,6249.421725,6,6556.890311,0,6456.673755,0,1,6711.874169,6765.208179000001,11741.65518,6765.208179000001,39.72631955,-86.3379472,1,0,,PLAINFIELD,HENDRICKS,IN,46168
